rank,asin,title,brand,price,unit_price,count,rating,review_count,timestamp
14,B06XPPP4M2,"Nordic Naturals Ultimate Omega 2X, Lemon Flavor - 120 Soft Gels - 2150 mg Omega-3 - High-Potency Fish Oil with EPA & DHA - Promotes Brain & Heart Health - Non-GMO - 60 Servings",Nordic Naturals,,,120,4.6,5980,2026-07-16T01:30:14Z
15,B001GCU6KA,"NOW Foods Supplements, Omega-3 180 EPA / 120 DHA, Molecularly Distilled, Cardiovascular Support*, 200 Softgels",NOW Foods,,,200,4.7,16540,2026-07-16T01:30:14Z
16,B07L45XQBR,"Micro Ingredients Triple Strength Omega 3 Fish Oil Supplements 4200mg Per Serving, 240 Softgels – Lemon Flavored – Burpless | EPA 1200mg + DHA 900mg | Deep Sea Fish",,,,240,4.6,10956,2026-07-16T01:30:14Z
19,B09SRB8BXP,"Nature Made Extra Strength Burp Less Fish Oil Omega 3 Supplements 1400 mg Minis, Omega 3 Fish Oil as Ethyl Esters for Healthy Heart Brain Eyes Support, 60 Softgels, 30 Day Supply",Nature Made,,,60,4.6,5041,2026-07-16T01:30:14Z
20,B07WMZTX28,"Nordic Naturals Zero Sugar Children’s DHA Gummy Chews, Tropical Punch - 30 Gummy Chews for Kids - 600 mg Total Omega-3s - Brain Development, Learning, Healthy Immunity - Non-GMO - 30 Servings",Nordic Naturals,,,30,4.5,5328,2026-07-16T01:30:14Z
21,B07BBNGPG2,"Amazon Basics Fish Oil 303 mg, Soft Chew Gummies, Lemon, Orange & Strawberry-Banana Flavors, 90 Count, EPA and DHA Omega-3 Fatty Acids (Previously Solimo)",Amazon Basics,,,90,4.6,8894,2026-07-16T01:30:14Z
22,B002CQU550,"Nordic Naturals Ultimate Omega-D3, Lemon Flavor - 120 Soft Gels - 1280 mg Omega-3 + 1000 IU Vitamin D3 - EPA & DHA - Promotes Brain, Heart, & Immune Health - 60 Servings",Nordic Naturals,,,120,4.7,8231,2026-07-16T01:30:14Z
23,B07V9NZX7N,"Nordic Naturals Ultimate Omega Jr., Strawberry - 120 Mini Soft Gels - 680 Total Omega-3s with EPA & DHA - Brain Health, Mood, Learning - Non-GMO - 60 Servings",Nordic Naturals,,,60,4.7,5519,2026-07-16T01:30:14Z
24,B00CAZAU62,Dr. Tobias Omega 3 Fish Oil 2000mg Triple Strength with 800mg EPA 600mg DHA Per Serving | Fish Oil Omega 3 Supplements for Heart Brain & Immune Support - 180 Softgels (90 Servings),Dr. Tobias,,,180,4.6,36841,2026-07-16T01:30:14Z
27,B01HQPYHDC,"Nordic Naturals ProOmega 2000, Lemon Flavor - 120 Soft Gels - 2150 mg Omega-3 - Ultra High-Potency Fish Oil - EPA & DHA - Promotes Brain, Eye, Heart, & Immune Health - Non-GMO - 60 Servings",Nordic Naturals,,,120,4.6,4169,2026-07-16T01:30:14Z
28,B002WTCLGI,"Nordic Naturals Children’s DHA, Strawberry - 8 oz for Kids - 530 mg Omega-3 with EPA & DHA - Brain Development & Function - Non-GMO - 96 Servings",Nordic Naturals,,,96,4.6,10537,2026-07-16T01:30:14Z
29,B0058ABILW,"Nordic Naturals Prenatal DHA, Unflavored - 90 Soft Gels - 830 mg Omega-3 + 400 IU Vitamin D3 - Supports Brain Development in Babies During Pregnancy & Lactation - Non-GMO - 45 Servings",Nordic Naturals,,,90,4.8,6229,2026-07-16T01:30:14Z
30,B008NC7QQS,"Nature Made Extra Strength Flaxseed Oil 1400 mg, Fish Free Omega 3 Supplement, Dietary Supplement for Heart Health Support, 100 Softgels, 100 Day Supply",Nature Made,,,100,4.7,13604,2026-07-16T01:30:14Z
27,B00OA7VTBS,"Nature Made Postnatal Multivitamin + DHA 200 mg, 60 Softgels, to Support Nursing Moms & Babies During Breastfeeding, Postnatal Vitamins & Nutrients Include Iron, Vitamin D3, Calcium, Iodine",Nature Made,20.3,0.3383,60,4.6,6656,2026-07-16T01:30:19Z
28,B01LTHMG4A,"Nordic Naturals Ultimate Omega + CoQ10, Lemon - 120 Soft Gels - 1280 mg Omega-3 + 100 mg CoQ10 - Heart Health, Cellular Energy, Antioxidant Support - Non-GMO - 60 Servings",Nordic Naturals,62.86,0.5238,120,4.8,3377,2026-07-16T01:30:19Z
29,B092LLQ9DJ,"Momentous Omega-3 Fish Oil - High-Potency EPA & DHA Supplement for Men & Women - Supports Heart, Joint, & Brain Health - NSF Certified for Sport - Non-GMO - Gluten-Free - 1,600 mg - 30 Servings",,39.95,1.3317,30,4.5,477,2026-07-16T01:30:19Z
31,B0FS5MPD63,"Nature Made Fish Oil Omega 3 Supplements, 2000mg Per Serving Softgels, Omega 3 Fish Oil for Heart Health Support, 250 Softgels",Nature Made,27.5,0.11,250,4.8,540,2026-07-16T01:30:19Z
32,B01DCHM1UE,"MegaRed Omega 3 Fish Oil & Antarctic Krill Oil Softgels for Brain, Heart, Joints & Eye Support, (80 Count Bottle), Concentrated Omega 3 Fatty Acid Supplement with EPA, DHA, Phospholipids",MegaRed,29.97,0.3746,80,4.7,13458,2026-07-16T01:30:19Z
33,B000ES6X7W,"TheraTears Omega 3 Supplement, 1200mg, 90 ct (Pack of 1)",,10.49,0.1166,90,4.6,6733,2026-07-16T01:30:19Z
34,B0CXZHJXHV,"Nature's Bounty Omega 3, Plant-Based Omega 3 Fatty Acid Supplement, 520mg, Supports Whole Body Health Including Heart, Skin, Joint, 30 Vegetarian Softgels, Fish Oil Alternative",Nature's Bounty,13.79,,,4.7,778,2026-07-16T01:30:19Z
35,B0013L5G9U,"Nature’s Bounty Fish Oil, Supports Heart Health, 1000mg, Rapid Release Softgels, 145 Ct",,11.2,0.0772,145,4.8,6171,2026-07-16T01:30:19Z
36,B005N0RGQI,"Nature's Bounty Mini Fish Oil Softgels, Burpless Fish Oil Omega 3 Supplements, Supports Heart Health, 90 Softgels (Pack of 1)",Nature's Bounty,17.18,0.1909,90,4.6,8588,2026-07-16T01:30:19Z
37,B08NXT9T9M,"Bronson Antarctic Krill Oil 2000 mg with Omega-3s, 120 Softgels | Heavy Metal Tested, with EPA, DHA, Astaxanthin and Phospholipids, Non-GMO, Gluten Free, Soy Free",Bronson,19.97,0.1664,120,4.6,6965,2026-07-16T01:30:19Z
38,B005D0DSLA,"Vitafusion Omega-3 Gummy Vitamins, Berry Lemonade Flavored, Heart Health Vitamins(1) With Omega 3 EPA/DHA and Vitamins A, C, D and E, America’s Number 1 Vitamin Brand, 60 Day Supply, 120 Count | Blend of EPA, DHA & ALA | for Women & Men | Raspberry Lemonade Flavor | Gluten-Free Supplement",,12.29,0.1024,120,4.6,12507,2026-07-16T01:30:19Z
39,B003PGJM00,"Nature Made Triple Omega 3 6 9 Supplements, Flaxseed, Safflower & Olive Oils, Fish Free Omega 3 Fatty Acid Supplement, 150 Softgels, 75 Day Supply",Nature Made,22.99,0.1533,150,4.8,10673,2026-07-16T01:30:19Z
40,B01MCWCO2Y,"Bronson Antarctic Krill Oil 1000 mg with Omega-3s, 120 Softgels | Heavy Metal Tested, with EPA, DHA, Astaxanthin and Phospholipids, Non-GMO, Gluten Free, Soy Free",Bronson,27.99,0.2332,120,4.6,14982,2026-07-16T01:30:19Z
41,B01EVITLHE,Purity Products Omega 3-6-9 Vegan and Vegetarian Formula - “5 in 1” Essential Fatty Acid Complex - Scientifically Formulated Plant-Based Omega 3 6 9 Essential Fatty Acids (EFA) - from (60),Purity Products,15.95,,,4.7,4832,2026-07-16T01:30:19Z
42,B001LF39RO,"Carlson - The Very Finest Fish Oil, 1600 mg Omega-3s, Liquid Supplement, Norwegian, Wild-Caught, Sustainably Sourced , Lemon, 16.9 Fl Oz",Carlson,59.42,,,4.8,7532,2026-07-16T01:30:19Z
43,B00126FELQ,"Nature Made Flaxseed Oil 1000 mg, Fish Free Omega 3 Supplement, Dietary Supplement for Heart Health Support, 100 Softgels, 100 Day Supply",Nature Made,10.52,0.1052,100,4.8,7852,2026-07-16T01:30:19Z
44,B0758338B2,"Nordic Naturals Ultimate Omega 2X Teen, Strawberry - 60 Mini Soft Gels - 1120 mg Total Omega-3s with EPA & DHA - Brain Health, Positive Mood, Social Development, Learning - Non-GMO - 30 Servings",Nordic Naturals,31.41,1.047,30,4.8,2582,2026-07-16T01:30:19Z
45,B07H9GL3Y8,"Freshfield Vegan Omega 3, Algae (Algal) Oil, Fish Oil Free Company, Third Party Tested, Carrageenan Free, DHA Supplement w/DPA, Plant Based Omega. Supports Heart, Brain, Joint Health",Freshfield,25.99,,,4.6,10788,2026-07-16T01:30:19Z
46,B0DJMZMZDC,"Vegan Omega 3 Algae Oil | Plant Based DHA EPA | Sustainably Sourced, No Carrageenan | Heart, Brain & Eye Health Support | Fish Oil Alternative | Omega 3 Fatty Acid Supplements | 60 Softgels",,19.95,0.3325,60,4.6,1620,2026-07-16T01:30:19Z
47,B0CWPY1XYN,"Qunol Advanced Omega 3 Krill and Fish Oil Complex, 10x Better Bioavailability, One Pill Dose, 250mg EPA & DHA, Supports Brain, Eye, Heart and Joint Health, 90 Count (Pack of 1)",Qunol,29.99,0.3332,90,4.7,3202,2026-07-16T01:30:19Z
49,B004BKR31E,"SEABUCKWONDERS Organic Sea Buckthorn Oil Omega-7 Complete, 120 Softgels, 60 Day Supply, with Omega 3, 6 & 9, Supports Hair, Skin & Nails, 100% Pure with Zero Filler Oil",,37.99,0.3166,120,4.6,4985,2026-07-16T01:30:19Z
50,B09GYWZ2LP,"Icelandic Wild Caught Cod Liver Oil Softgels - Fish Omega 3, EPA, DHA, Vitamin D & A, 1000mg Per Serving - Burpless Capsules for Heart, Joint, Brain & Immune Support - 100 Count",Icelandic,17.99,0.1799,100,4.7,4173,2026-07-16T01:30:19Z
51,B0FDBHJ69J,"Omega 3 Fish Oil 3600 mg - Omega 3 Supplement | EPA & DHA - Heavy Metals Tested - Heart, Brain & Joint Support - Purified Fish Oil for Men & Women - Lab Tested - Lemon Flavored - 90 Softgels",,23.89,0.2654,90,4.7,976,2026-07-16T01:30:19Z
52,B0B71Z69WK,"Livingood Daily Omega 3 6 9 Plus Turmeric Curcumin Supplement, 60 Softgels - Fish Oil Omega 3 Supplements (EPA & DHA) for Men and Women - Brain, Joint, and Metabolism - Made in USA",Livingood,39.95,0.6658,60,4.6,2345,2026-07-16T01:30:19Z
53,B07VF9HB74,"Nordic Naturals DHA Xtra, Strawberry - 90 Soft Gels - 1660 mg Omega-3 - High-Intensity DHA Formula for Brain & Nervous System Support - Non-GMO - 45 Servings",Nordic Naturals,39.06,0.434,90,4.7,3603,2026-07-16T01:30:19Z
54,B00N55ASK4,"Barlean's Organic Flaxseed Oil Liquid from Fresh Cold Pressed Flax Seeds, 7,640mg ALA Omega 3 Fatty Acid Supplement for Skin and Hair Care, Vegan & Gluten Free, 8 oz",Barlean's,14.49,,,4.6,12827,2026-07-16T01:30:19Z
55,B003B3P4PO,"Carlson - Cod Liver Oil 1100 mg Omega-3s Plus Vitamins A & D3, Wild Caught Norwegian Arctic, Sustainably Sourced Nordic Fish Oil Liquid, Lemon, 500 mL (16.9 Fl Oz)",Carlson,61.2,,,4.8,12021,2026-07-16T01:30:19Z
