rank,asin,title,brand,price,unit_price,count,rating,review_count,timestamp
1,B0739KKHWL,"Nordic Naturals Ultimate Omega, Lemon Flavor - 90 Soft Gels - 1280 mg Omega-3 - High-Potency Omega-3 Fish Oil Supplement with EPA & DHA - Promotes Brain & Heart Health - Non-GMO - 45 Servings",Nordic Naturals,33.75,0.375,90,4.7,59101,2026-07-06T02:06:58Z
2,B07DX89ZHN,Sports Research® Omega-3 Fish Oil 1250 - Triple Strength Fish Oil Supplement from Wild Alaska Pollock - MSC Certified Sustainable · Non-GMO · Soy Free - 90 Softgel Capsules,Sports Research,27.95,0.3106,90,4.7,60626,2026-07-06T02:06:58Z
3,B000NPYY04,"Nature's Bounty Fish Oil Omega 3 Supplements - Supports Heart Health, 1200 Mg Fish Oil, Omega-3, 200 Softgels (Pack of 1)",Nature's Bounty,11.4,0.057,200,4.7,75645,2026-07-06T02:06:58Z
4,B01NBTJFJB,Triple Strength DHA Omega-3 Fish Oil 3600 mg | Over 2100mg Omega-3 Fatty Acids with 860 mg of DHA | 1300mg EPA | Best Essential Fatty Acids | Premium Wild Caught & Burpless Fish Oil | 120 Softgels,,34.95,0.2913,120,4.6,30000,2026-07-06T02:06:58Z
5,B071VT9J98,"Nature Made Fish Oil Omega 3 Supplements, 1200 mg Softgels, Omega 3 Fish Oil for Healthy Heart Support, 230 Softgels, 115 Day Supply",Nature Made,15.33,0.0667,230,4.8,11098,2026-07-06T02:06:58Z
6,B0C5F59RWG,NatureWise Extra-Strength Omega 3 Fish Oil Supplement - 1000mg per Serving - 600 EPA & 400 DHA and Vitamin E - Sustainably Sourced Fish Oil - Lemon Flavor - 60 Softgels[1-Month Supply],NatureWise,8.59,0.1432,60,4.7,9619,2026-07-06T02:06:58Z
7,B014LDT0ZM,"Triple Strength Omega 3 Fish Oil Supplement for Men and Women – 2500 mg High-Potency, Easy-to-Absorb Re-esterified Triglyceride Form, Pescatarian-Friendly DPA EPA DHA Omega 3 Supplement, 180 Softgels",,53.95,0.2997,180,4.7,14120,2026-07-06T02:06:58Z
8,B01BHF3KRG,"Micro Ingredients Pumpkin Seed Oil with Saw Palmetto,300 Softgels | Cold Pressed, Pure Virgin Oil, Essential Fatty Acids, & Phytosterols | Non-GMO",,34.95,0.1165,300,4.5,5547,2026-07-06T02:06:58Z
9,B0184SMS9A,"MegaRed Antarctic Krill Oil 500mg Omega 3 Fatty Acid Supplement, Extra Strength EPA & DHA Krill Oil Softgels (90cnt Box), Astaxanthin, Heart Health Supplement with No Fish Oil Aftertaste",MegaRed,26.88,,,4.8,8077,2026-07-06T02:06:58Z
10,B075ZTY6GR,"Nordic Naturals Omega-3, Lemon Flavor - 90 Soft Gels - 690 mg Omega-3 - Fish Oil - EPA & DHA - Immune Support, Brain & Heart Health, Optimal Wellness - Non-GMO - 45 Servings",Nordic Naturals,22.49,0.2499,90,4.7,13480,2026-07-06T02:06:58Z
11,B098KLWZHN,"Nutricost Omega 3 Fish Oil - 2500MG, 120 Softgels (40 Serv) - Fish Oil, Wild Caught! 1200mg EPA 850mg DHA - Non-GMO, Gluten Free",Nutricost,20.95,0.1746,120,4.7,3470,2026-07-06T02:06:58Z
12,B0046XC528,"Nature Made Fish Oil Omega 3 Supplements, 1000mg Softgels, Omega 3 Fish Oil for Healthy Heart Support, 250 Softgels, 125 Day Supply",Nature Made,19.59,0.0784,250,4.8,47573,2026-07-06T02:06:58Z
13,B0018CJ17W,"THORNE - Super EPA - Omega-3 Fish Oil Supplement with EPA & DHA from Sustainably Sourced Fish - Supports Brain, Skin, Joint & Heart Health* - Third-Party Certified - Gluten & Dairy-Free - 90 Softgels",Thorne,41.0,0.4556,90,4.6,3134,2026-07-06T02:06:58Z
15,B001GCU6KA,"NOW Foods Supplements, Omega-3 180 EPA / 120 DHA, Molecularly Distilled, Cardiovascular Support*, 200 Softgels",NOW Foods,14.27,0.0713,200,4.7,16462,2026-07-06T02:06:58Z
16,B06XPPP4M2,"Nordic Naturals Ultimate Omega 2X, Lemon Flavor - 120 Soft Gels - 2150 mg Omega-3 - High-Potency Fish Oil with EPA & DHA - Promotes Brain & Heart Health - Non-GMO - 60 Servings",Nordic Naturals,83.26,0.6938,120,4.6,5926,2026-07-06T02:06:58Z
20,B07L45XQBR,"Micro Ingredients Triple Strength Omega 3 Fish Oil Supplements 4200mg Per Serving, 240 Softgels – Lemon Flavored – Burpless | EPA 1200mg + DHA 900mg | Deep Sea Fish",,33.99,0.1416,240,4.6,10901,2026-07-06T02:06:58Z
21,B07BBNGPG2,"Amazon Basics Fish Oil 303 mg, Soft Chew Gummies, Lemon, Orange & Strawberry-Banana Flavors, 90 Count, EPA and DHA Omega-3 Fatty Acids (Previously Solimo)",Amazon Basics,8.09,0.0899,90,4.6,8859,2026-07-06T02:06:58Z
22,B09SRB8BXP,"Nature Made Extra Strength Burp Less Fish Oil Omega 3 Supplements 1400 mg Minis, Omega 3 Fish Oil as Ethyl Esters for Healthy Heart Brain Eyes Support, 60 Softgels, 30 Day Supply",Nature Made,13.09,0.2182,60,4.6,5002,2026-07-06T02:06:58Z
23,B07WMZTX28,"Nordic Naturals Zero Sugar Children’s DHA Gummy Chews, Tropical Punch - 30 Gummy Chews for Kids - 600 mg Total Omega-3s - Brain Development, Learning, Healthy Immunity - Non-GMO - 30 Servings",Nordic Naturals,17.67,0.589,30,4.5,5304,2026-07-06T02:06:58Z
24,B002CQU550,"Nordic Naturals Ultimate Omega-D3, Lemon Flavor - 120 Soft Gels - 1280 mg Omega-3 + 1000 IU Vitamin D3 - EPA & DHA - Promotes Brain, Heart, & Immune Health - 60 Servings",Nordic Naturals,42.99,0.3583,120,4.7,8220,2026-07-06T02:06:58Z
27,B008NC7QQS,"Nature Made Extra Strength Flaxseed Oil 1400 mg, Fish Free Omega 3 Supplement, Dietary Supplement for Heart Health Support, 100 Softgels, 100 Day Supply",Nature Made,13.16,0.1316,100,4.7,13576,2026-07-06T02:06:58Z
28,B009KTUGSS,"Nordic Naturals Algae Omega - 120 Soft Gels - 715 mg Omega-3 - Certified Vegan Algae Oil - Plant-Based EPA & DHA - Heart, Eye, Immune & Brain Health - Non-GMO - 60 Servings",Nordic Naturals,42.49,0.3541,120,4.7,3553,2026-07-06T02:06:58Z
29,B00CAZAU62,Dr. Tobias Omega 3 Fish Oil 2000mg Triple Strength with 800mg EPA 600mg DHA Per Serving | Fish Oil Omega 3 Supplements for Heart Brain & Immune Support - 180 Softgels (90 Servings),Dr. Tobias,39.99,0.2222,180,4.6,36823,2026-07-06T02:06:58Z
30,B002WTCLGI,"Nordic Naturals Children’s DHA, Strawberry - 8 oz for Kids - 530 mg Omega-3 with EPA & DHA - Brain Development & Function - Non-GMO - 96 Servings",Nordic Naturals,29.71,0.3095,96,4.6,10508,2026-07-06T02:06:58Z
25,B005D0DSLA,"Vitafusion Omega-3 Gummy Vitamins, Berry Lemonade Flavored, Heart Health Vitamins(1) With Omega 3 EPA/DHA and Vitamins A, C, D and E, America’s Number 1 Vitamin Brand, 60 Day Supply, 120 Count",,13.59,0.1133,120,4.6,12494,2026-07-06T02:07:02Z
26,B0BDMTY4D8,THORNE - Prenatal DHA - 650 mg DHA and 200 mg of EPA - Supports Baby’s Brain & Nervous System Development from Pregnancy to Nursing* - 30 Servings,Thorne,30.0,1.0,30,4.6,945,2026-07-06T02:07:02Z
27,B0FS5MPD63,"Nature Made Fish Oil Omega 3 Supplements, 2000mg Per Serving Softgels, Omega 3 Fish Oil for Heart Health Support, 250 Softgels",Nature Made,27.79,0.1112,250,4.8,507,2026-07-06T02:07:02Z
28,B0013L5G9U,"Nature’s Bounty Fish Oil, Supports Heart Health, 1000mg, Rapid Release Softgels, 145 Ct",,9.99,0.0689,145,4.8,5972,2026-07-06T02:07:02Z
29,B07GSGWZMB,"Carlyle Antarctic Krill Oil 2000mg | 120 Softgels | Omega-3 EPA, DHA, with Astaxanthin | Supplement Sourced from Red Krill | Maximum Strength | Laboratory Tested | Non-GMO and Gluten Free",Carlyle,19.78,0.1648,120,4.5,20504,2026-07-06T02:07:02Z
30,B01EVITLHE,Purity Products Omega 3-6-9 Vegan and Vegetarian Formula - “5 in 1” Essential Fatty Acid Complex - Scientifically Formulated Plant-Based Omega 3 6 9 Essential Fatty Acids (EFA) - from (60),Purity Products,15.95,,,4.7,4797,2026-07-06T02:07:02Z
31,B0CXZHJXHV,"Nature's Bounty Omega 3, Plant-Based Omega 3 Fatty Acid Supplement, 520mg, Supports Whole Body Health Including Heart, Skin, Joint, 30 Vegetarian Softgels, Fish Oil Alternative",Nature's Bounty,13.79,,,4.7,736,2026-07-06T02:07:02Z
32,B006P4B43W,"Life Extension Super Omega-3 EPA/DHA Fish Oil, Sesame Lignans & Olive Extract – Heart Health, Brain Health, Inflammation Health Support, Gluten-Free, Easy to Swallow, Non-GMO, 240 Softgels",Life Extension,27.75,0.1156,240,4.5,5590,2026-07-06T02:07:02Z
33,B005N0RGQI,"Nature's Bounty Mini Fish Oil Softgels, Burpless Fish Oil Omega 3 Supplements, Supports Heart Health, 90 Softgels (Pack of 1)",Nature's Bounty,17.18,0.1909,90,4.6,8570,2026-07-06T02:07:02Z
34,B01LTHMG4A,"Nordic Naturals Ultimate Omega + CoQ10, Lemon - 120 Soft Gels - 1280 mg Omega-3 + 100 mg CoQ10 - Heart Health, Cellular Energy, Antioxidant Support - Non-GMO - 60 Servings",Nordic Naturals,62.86,0.5238,120,4.8,3363,2026-07-06T02:07:02Z
35,B092LLQ9DJ,"Momentous Omega-3 Fish Oil - High-Potency EPA & DHA Supplement for Men & Women - Supports Heart, Joint, & Brain Health - NSF Certified for Sport - Non-GMO - Gluten-Free - 1,600 mg - 30 Servings",,39.95,1.3317,30,4.5,468,2026-07-06T02:07:02Z
36,B081VWWGCZ,"Carlson - Elite Omega-3 Gems, 1600 mg Omega-3 Fatty Acids Including EPA and DHA, Norwegian, Wild-Caught Fish Oil Supplement, Sustainably Sourced Omega 3 Fish Oil Capsules, Lemon, 130 Softgels",Carlson,42.42,0.3263,130,4.8,2168,2026-07-06T02:07:02Z
38,B001LF39RO,"Carlson - The Very Finest Fish Oil, 1600 mg Omega-3s, Liquid Supplement, Norwegian, Wild-Caught, Sustainably Sourced , Lemon, 16.9 Fl Oz",Carlson,59.42,,,4.8,7519,2026-07-06T02:07:02Z
39,B07H9GL3Y8,"Freshfield Vegan Omega 3, Algae (Algal) Oil, Fish Oil Free Company, Third Party Tested, Carrageenan Free, DHA Supplement w/DPA, Plant Based Omega. Supports Heart, Brain, Joint Health",Freshfield,25.99,,,4.6,10780,2026-07-06T02:07:02Z
40,B01MCWCO2Y,"Bronson Antarctic Krill Oil 1000 mg with Omega-3s, 120 Softgels | Heavy Metal Tested, with EPA, DHA, Astaxanthin and Phospholipids, Non-GMO, Gluten Free, Soy Free",Bronson,27.99,0.2332,120,4.6,14974,2026-07-06T02:07:02Z
41,B0758338B2,"Nordic Naturals Ultimate Omega 2X Teen, Strawberry - 60 Mini Soft Gels - 1120 mg Total Omega-3s with EPA & DHA - Brain Health, Positive Mood, Social Development, Learning - Non-GMO - 30 Servings",Nordic Naturals,31.41,1.047,30,4.8,2572,2026-07-06T02:07:02Z
42,B07VF9HB74,"Nordic Naturals DHA Xtra, Strawberry - 90 Soft Gels - 1660 mg Omega-3 - High-Intensity DHA Formula for Brain & Nervous System Support - Non-GMO - 45 Servings",Nordic Naturals,39.06,0.434,90,4.7,3599,2026-07-06T02:07:02Z
44,B0B71Z69WK,"Livingood Daily Omega 3 6 9 Plus Turmeric Curcumin Supplement, 60 Softgels - Fish Oil Omega 3 Supplements (EPA & DHA) for Men and Women - Brain, Joint, and Metabolism - Made in USA",Livingood,39.95,0.6658,60,4.6,2324,2026-07-06T02:07:02Z
